compound_id	compound_name	evidence_source	evidence_note
cpd17706	Butirosin A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17707	Butirosin B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17708	2'''-N-Acetyl-6'''-deamino-6'''-hydroxyneomycin C	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17709	6'''-Deamino-6'''-hydroxyneomycin C	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17710	6'''-Deamino-6'''-dehydro-6'''-oxoneomycin C	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17711	(S)-Corytuberine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17712	Laudanine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17713	Uncarine A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17714	Uncarine B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17715	Uncarine C	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17716	Uncarine D	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17717	Uncarine E	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17718	Uncarine F	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17719	Methylarbutin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17720	Multiflorin B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17721	Butenolide	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17722	2(3H)-Furanone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17723	Kikkanol A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17724	Kikkanol B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17725	Kikkanol C	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17726	Kikkanol D	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17727	Kikkanol E	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17728	Kikkanol F	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17729	Chrysantherol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17730	Chrysanthetriol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17731	Chrysanthemol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17732	Indicumenone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17733	1-Octen-3-ol-3-o-beta-D-xylopyranosyl(1->6)-beta-D-glucopyranoside	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17734	Kukoamine A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17735	Kukoamine B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17736	Kukoamine C	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17737	Kukoamine D	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17738	10-(beta-Dimethylaminopropionyl)phenothiazine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17739	Epomediol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17740	8-Hydroxygeraniol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17741	8-Oxogeranial	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17742	Procyanidin C1	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17743	Cinnamtannin A2	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17744	Cinnamtannin A3	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17745	Cinnamtannin B2	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17746	Cinnamtannin A4	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17747	Cinnamtannin B1	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17748	Cinnamtannin D1	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17749	Cinnamtannin D2	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17750	Schizonepetoside A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17751	Schizonepetoside B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17752	Schizonepetoside C	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17753	Schizonepetoside D	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17754	Schizonepetoside E	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17755	Procyanidin B2	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17756	Procyanidin B5	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17757	Cinncassiol C3	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17758	Cinncassiol C2	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17759	Cinncassiol C1	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17760	Ursocholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17761	Cinncassiol A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17762	12-Epideoxycholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17763	alpha-Muricholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17764	Hyocholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17765	Vulpecholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17766	alpha-Phocaecholic acid	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17767	Cinncassiol D1	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17768	Cinncassiol D2	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17769	beta-Phocaecholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17770	Cinncassiol D3	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17771	Cinncassiol D4	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17772	Bitocholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17773	Isolithocholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17774	Cinncassiol E	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17775	Isochenodeoxycholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17776	Isodeoxycholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17777	Isoursodeoxycholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17778	Hydrocinnamyl acetate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17779	Allochenodeoxycholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17780	2-Phenylpropyl acetate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17781	1-Phenylpropyl acetate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17782	Avicholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17783	Haemulcholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17784	Chryso-obtusin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17785	Aurantio-obtusin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17786	Norrubrofusarin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17787	Torachrysone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17788	Toralactone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17789	Cassiaside B2	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17790	Neocarthamin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17791	Proximadiol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17792	Magnoloside A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17793	Magnoloside B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17794	Magnoloside C	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17795	Neoarctin A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17796	Neoarctin B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17797	Lappaol A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17798	Lappaol B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17799	Lappaol C	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17800	Allodeoxycholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17801	Ursodeoxycholoyl-CoA	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17802	4-HPB	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17803	Gentamicin A2	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17804	Gentamicin X2	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17805	G418	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17806	JI-20A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17807	JI-20B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17808	Sagamicin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17809	Lividomycin A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17810	Astromicin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17811	Fortimicin B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17812	Istamycin A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17813	Sannamycin B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17814	Neomycin F	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17815	dl-alpha-Tocopheryl sodium phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17816	Dehydrofalcarinol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17817	5-Phenyl-1,3-pentadiyne	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17818	Sulfamethoxazole sodium	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17819	Tenitramine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17820	Difenpiramide	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17821	Vinyl ether	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17822	Narcobarbital	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17823	Metabutethamine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17824	Ethadione	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17825	Heptabarbital	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17826	beta-Muricholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17827	omega-Muricholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17828	Idanpramine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17829	Nicofetamide	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17830	Piperidione	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17831	Sodium folinate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17832	Magnesium peroxide	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17833	7-Oxateasterone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17834	Acetoxolone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17835	7-Oxatyphasterol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17836	Allocholate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17837	p-Coumaroyl-diketide-CoA	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17838	Feruloyl-diketide-CoA	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17839	Demethoxycurcumin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17840	Bisdemethoxycurcumin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17841	1-(4-Hydroxyphenyl)-1-decene-3,5-dione	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17842	1-(3,4-Dihydroxyphenyl)-1-decene-3,5-dione	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17843	1-Dehydro-[6]-gingerdione	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17844	5-Hydroxy-1-(4-hydroxyphenyl)-3-decanone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17845	1-(3,4-Dihydroxyphenyl)-5-hydroxy-3-decanone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17846	Curcumin monoglucoside	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17847	Curcumin diglucoside	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17848	cyclo-Dopa 5-O-glucoside	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17849	cyclo-Dopa-glucuronylglucoside	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd17850	Dopaxanthin quinone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
